BuildingID,TargetYear,Action,SLR,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P25,P50,P75,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99
579512986,2055,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6609.99806644004
579512986,2055,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.677922263131
579512986,2055,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6609.99806644004
579512986,2060,No mitigation,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16915.6453977706
579512986,2060,No mitigation,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097.18969298029,93679.300532281
579512986,2060,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16915.6453977706
579512986,2060,Raise Utilities,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097.18969298029,93679.300532281
579512986,2060,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16915.6453977706
579512986,2060,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097.18969298029,93679.300532281
579512986,2060,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16915.6453977706
579512986,2060,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097.18969298029,93679.300532281
579512986,2060,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16915.6453977706
579512986,2060,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097.18969298029,93679.300532281
579512986,2100,No mitigation,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,1786.31140548082,11051.3499600479,20023.7025872524,35410.9486022936,100894.57620584,158757.707621381,208314.005048829,257800.816375292,260363.82,260363.82
579512986,2100,No mitigation,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,15894.2383615866,162986.215889463,197106.776230198,212141.483779369,240440.7804936,260363.82,260363.82,260363.82,265989.53581731,285403.647372032,355513.253125539
579512986,2100,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,1786.31140548082,11051.3499600479,20023.7025872524,35410.9486022936,100894.57620584,158757.707621381,208314.005048829,257800.816375292,260363.82,260363.82
579512986,2100,Raise Utilities,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,15894.2383615866,162986.215889463,197106.776230198,212141.483779369,240440.7804936,260363.82,260363.82,260363.82,265989.53581731,285403.647372032,355513.253125539
579512986,2100,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,1786.31140548082,11051.3499600479,20023.7025872524,35410.9486022936,100894.57620584,158757.707621381,208314.005048829,257800.816375292,260363.82,260363.82
579512986,2100,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,15894.2383615866,162986.215889463,197106.776230198,212141.483779369,240440.7804936,260363.82,260363.82,260363.82,265989.53581731,285403.647372032,355513.253125539
579512986,2100,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,1786.31140548082,11051.3499600479,20023.7025872524,35410.9486022936,100894.57620584,158757.707621381,208314.005048829,257800.816375292,260363.82,260363.82
579512986,2100,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,15894.2383615866,162986.215889463,197106.776230198,212141.483779369,240440.7804936,260363.82,260363.82,260363.82,265989.53581731,285403.647372032,355513.253125539
579512986,2100,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,1786.31140548082,11051.3499600479,20023.7025872524,35410.9486022936,100894.57620584,158757.707621381,208314.005048829,257800.816375292,260363.82,260363.82
579512986,2100,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,15894.2383615866,162986.215889463,197106.776230198,212141.483779369,240440.7804936,260363.82,260363.82,260363.82,265989.53581731,285403.647372032,355513.253125539
