BuildingID,Longitude,Latitude,OccupancyType,OccupancyGroup,SOID,StructureValue,ContentValue,GroundElevation_ft,FFE_ft,DFE_Status,ManufRestriction,OccupancyFallback
8387184,-72.835803,40.75936,RES1-1SNB,RES,R11N,77758.48,38879.24,2.8999,3.3999,Under DFE,0,0
8387185,-72.836405,40.760356,RES1-1SNB,RES,R11N,191539.19,95769.59,5.1291,6.6291,Under DFE,0,0
8387186,-72.835767,40.759912,RES1-1SNB,RES,R11N,235860.71,117930.35,3.7893,4.2893,Under DFE,0,0
8387187,-72.836243,40.759903,RES1-1SWB,RES,R11B,295966.4,147983.2,4.093,6.093,Under DFE,0,0
8387212,-72.854064,40.749746,RES3A,RES,R3A1B,637670.57,318835.28,3.2122,5.2122,Under DFE,0,0
8387213,-72.85397,40.749365,RES3A,RES,R3A1B,655222.51,327611.25,2.9133,4.9133,Under DFE,0,0
8387214,-72.853375,40.7491,RES1-1SNB,RES,R11N,161608.57,80804.28,4.0153,4.5153,Under DFE,0,0
8387215,-72.853842,40.74895,RES1-1SWB,RES,R11B,235216.05,117608.03,3.6337,5.6337,Under DFE,0,0
8387216,-72.853599,40.749421,RES1-2SWB,RES,R12B,444394.49,222197.25,4.0908,6.0908,Under DFE,0,0
8387217,-72.840182,40.759365,RES1-2SNB,RES,R12N,259966.88,129983.44,4.9503,5.4503,Under DFE,0,0
8387218,-72.840114,40.75898,RES1-2SWB,RES,R12B,259672.26,129836.13,3.9138,5.9138,Under DFE,0,0
8387219,-72.840145,40.759121,RES1-1SWB,RES,R11B,132223.18,66111.59,5.6634,7.6634,Under DFE,0,0
8387220,-72.839683,40.759049,RES1-1SNB,RES,R11N,164467.39,82233.7,4.9487,6.4487,Under DFE,0,0
8387268,-72.857698,40.753797,RES1-1SNB,RES,R11N,148890.47,74445.23,7.0592,8.5592,Under DFE,0,0
8387269,-72.857462,40.753352,RES1-1SNB,RES,R11N,127091.4,63545.7,7.7198,8.2198,Under DFE,0,0
8387270,-72.857338,40.753492,RES1-1SWB,RES,R11B,232373.51,116186.75,7.3084,9.3084,Under DFE,0,0
8387271,-72.85734,40.753035,RES1-1SWB,RES,R11B,195573.81,97786.9,7.4797,9.4797,Under DFE,0,0
8387272,-72.857492,40.752226,RES1-1SNB,RES,R11N,167777.16,83888.58,6.2613,7.7613,Under DFE,0,0
8387273,-72.857253,40.753795,COM3,NONRES,C3LN,NaN,NaN,7.0955,7.5955,Under DFE,0,0
8387274,-72.857413,40.752544,RES1-1SWB,RES,R11B,296667.74,148333.87,7.0494,9.0494,Under DFE,0,0
8387275,-72.857331,40.753258,RES1-1SNB,RES,R11N,250270.35,125135.18,7.7035,8.2035,Under DFE,0,0
8387355,-72.862197,40.754869,RES1-1SWB,RES,R11B,150802.52,75401.26,8.9644,10.9644,Above DFE,0,0
8387356,-72.862028,40.755895,RES1-1SNB,RES,R11N,120239.06,60119.53,10.2024,11.7024,Above DFE,0,0
8387357,-72.861705,40.755881,RES1-1SNB,RES,R11N,163360.51,81680.25,9.5746,10.0746,Above DFE,0,0
8387358,-72.861775,40.75477,RES1-1SWB,RES,R11B,139371.73,69685.87,7.8388,9.8388,Under DFE,0,0
8387359,-72.861781,40.754938,RES1-1SNB,RES,R11N,200621.04,100310.52,8.3771,8.8771,Under DFE,0,0
8387360,-72.862136,40.755618,RES1-1SNB,RES,R11N,140632.15,70316.08,10.0595,11.5595,Above DFE,0,0
8387361,-72.862154,40.755837,RES1-1SWB,RES,R11B,211610.73,105805.36,10.2552,12.2552,Above DFE,0,0
8387362,-72.862132,40.75526,RES1-1SNB,RES,R11N,199923.11,99961.56,10.0762,10.5762,Above DFE,0,0
8387363,-72.861684,40.755472,RES1-1SNB,RES,R11N,194703.58,97351.79,8.5205,9.0205,Under DFE,0,0
8387364,-72.861736,40.754564,RES1-1SWB,RES,R11B,186119.42,93059.71,7.3552,9.3552,Under DFE,0,0
8387365,-72.844672,40.761365,RES1-1SNB,RES,R11N,150801.41,75400.7,12.2375,12.7375,Above DFE,0,0
8387366,-72.844783,40.761946,RES1-1SWB,RES,R11B,205295.12,102647.56,12.0257,14.0257,Above DFE,0,0
8387367,-72.844825,40.761046,RES1-2SWB,RES,R12B,365166.47,182583.23,11.7416,13.7416,Above DFE,0,0
8387368,-72.845255,40.762084,RES1-2SNB,RES,R12N,303901.63,151950.81,12.3267,13.8267,Above DFE,0,0
8387369,-72.844725,40.761724,RES1-1SWB,RES,R11B,261658.76,130829.38,12.8113,14.8113,Above DFE,0,0
8387370,-72.845322,40.762274,RES1-2SWB,RES,R12B,291729.17,145864.58,12.9878,14.9878,Above DFE,0,0
8387371,-72.844923,40.76229,RES1-1SWB,RES,R11B,332602.9,166301.45,14.1502,16.1502,Above DFE,0,0
8387372,-72.845055,40.761612,RES1-1SWB,RES,R11B,194134.54,97067.27,12.3443,14.3443,Above DFE,0,0
8387373,-72.845179,40.761921,RES1-1SNB,RES,R11N,129643.43,64821.72,12.5702,14.0702,Above DFE,0,0
8387374,-72.845474,40.780624,RES3A,RES,R3A3B,750672.25,375336.12,26.6538,28.6538,Above DFE,0,0
8387420,-72.862684,40.755065,COM3,NONRES,C3LN,NaN,NaN,9.8305,10.3305,Above DFE,0,0
8387421,-72.862918,40.755376,RES1-2SWB,RES,R12B,450595.22,225297.61,9.7959,11.7959,Above DFE,0,0
8387422,-72.86271,40.755585,RES1-2SNB,RES,R12N,121547.77,60773.89,11.4737,11.9737,Above DFE,0,0
8387439,-72.847827,40.760526,RES1-1SNB,RES,R11N,150338.89,75169.44,10.2596,11.7596,Above DFE,0,0
8387440,-72.848195,40.761512,RES1-1SWB,RES,R11B,183813.83,91906.92,10.7748,12.7748,Above DFE,0,0
8387441,-72.848196,40.760419,RES1-1SWB,RES,R11B,154143.92,77071.96,8.3974,10.3974,Above DFE,0,0
8387442,-72.847894,40.760705,RES1-1SWB,RES,R11B,230257.78,115128.89,9.5574,11.5574,Above DFE,0,0
8387443,-72.848198,40.761289,RES1-1SNB,RES,R11N,201709.71,100854.86,10.3958,10.8958,Above DFE,0,0
8387444,-72.847689,40.760283,RES1-1SWB,RES,R11B,308910.1,154455.05,8.2852,10.2852,Above DFE,0,0
8387445,-72.848278,40.760595,RES1-2SNB,RES,R12N,185162.38,92581.19,7.1061,8.6061,Under DFE,0,0
8387446,-72.848634,40.761483,RES1-1SNB,RES,R11N,165371.22,82685.61,7.4506,7.9506,Under DFE,0,0
8387447,-72.847942,40.760017,RES1-1SNB,RES,R11N,185878.7,92939.35,7.8622,9.3622,Under DFE,0,0
8387448,-72.848178,40.761045,RES1-1SWB,RES,R11B,247671.51,123835.75,8.271,10.271,Above DFE,0,0
8387454,-72.84871,40.749901,RES3A,RES,R3A3B,700752.65,350376.32,2.7136,4.7136,Under DFE,0,0
8387455,-72.847794,40.747803,RES3A,RES,R3A1N,772051.9,386025.95,3.6165,5.1165,Under DFE,0,0
8387456,-72.848998,40.75058,RES3A,RES,R3A3N,704142.4,352071.2,2.0975,3.5975,Under DFE,0,0
8387457,-72.848234,40.751083,RES3A,RES,R3A1B,646485.14,323242.57,2.1723,4.1723,Under DFE,0,0
8387458,-72.845895,40.750345,RES3A,RES,R3A1B,833070.93,416535.46,2.0461,4.0461,Under DFE,0,0
8387459,-72.848721,40.751104,RES3A,RES,R3A3B,828242.9,414121.45,2.8893,4.8893,Under DFE,0,0
8387460,-72.84737,40.747004,IND6,NONRES,I6LN,NaN,NaN,2.283,2.783,Under DFE,0,0
8387461,-72.849109,40.750996,RES3A,RES,R3A3B,749166.65,374583.33,2.6818,4.6818,Under DFE,0,0
8387462,-72.847153,40.751198,RES1-1SNB,RES,R11N,258894.32,129447.16,4.4043,5.9043,Under DFE,0,0
8387463,-72.867917,40.741774,RES1-1SWB,RES,R11B,618215.34,309107.67,5.9616,7.9616,Under DFE,0,0
8387464,-72.868604,40.741675,RES1-1SWB,RES,R11B,306631.25,153315.62,4.1236,6.1236,Under DFE,0,0
8387465,-72.869149,40.741746,RES3A,RES,R3A1N,321763.2,160881.6,4.9649,6.4649,Under DFE,0,0
8387466,-72.868216,40.741705,RES1-1SWB,RES,R11B,325191.28,162595.64,4.8516,6.8516,Under DFE,0,0
8387467,-72.868975,40.74175,RES1-2SWB,RES,R12B,410077.9,205038.95,4.3421,6.3421,Under DFE,0,0
8387496,-72.85256,40.753591,RES1-2SWB,RES,R12B,386500.45,193250.23,5.9526,7.9526,Under DFE,0,0
8387497,-72.85291,40.753343,RES1-2SWB,RES,R12B,287252.88,143626.44,3.9158,5.9158,Under DFE,0,0
8387498,-72.853051,40.753776,RES1-2SNB,RES,R12N,170123.47,85061.73,5.5133,7.0133,Under DFE,0,0
8387499,-72.852431,40.753184,RES1-1SNB,RES,R11N,156224.49,78112.24,5.9538,6.4538,Under DFE,0,0
8387500,-72.853053,40.75389,RES1-1SWB,RES,R11B,188209.63,94104.81,6.3897,8.3897,Under DFE,0,0
8387501,-72.852777,40.75417,RES1-1SWB,RES,R11B,202435.42,101217.71,5.4142,7.4142,Under DFE,0,0
8387502,-72.853018,40.753614,RES1-1SWB,RES,R11B,186182.8,93091.4,6.2141,8.2141,Under DFE,0,0
8387503,-72.852651,40.753907,RES1-1SNB,RES,R11N,111205.83,55602.91,4.9734,6.4734,Under DFE,0,0
8387590,-72.855208,40.756403,RES3A,RES,R3A1B,674785.96,337392.98,8.0104,10.0104,Above DFE,0,0
8387591,-72.85584,40.756368,RES3A,RES,R3A1B,803331.99,401665.99,11.7126,13.7126,Above DFE,0,0
8387592,-72.854928,40.756219,RES3A,RES,R3A1B,632352.89,316176.44,8.0032,10.0032,Above DFE,0,0
8387593,-72.855265,40.756159,RES1-1SWB,RES,R11B,266137.52,133068.76,9.1334,11.1334,Above DFE,0,0
8387594,-72.855575,40.756118,COM4,NONRES,C4LN,NaN,NaN,8.7757,9.2757,Under DFE,0,0
8387595,-72.855857,40.756159,RES1-3SWB,RES,R13B,283277.22,141638.61,9.302,11.302,Above DFE,0,0
8387596,-72.854751,40.756592,RES1-2SNB,RES,R12N,239101.34,119550.67,8.7678,10.2678,Above DFE,0,0
8387597,-72.855024,40.756418,RES1-3SNB,RES,R13N,325724.85,162862.42,7.8563,8.3563,Under DFE,0,0
8387729,-72.859854,40.756208,RES3A,RES,R3A1N,719042.05,359521.03,6.4979,7.9979,Under DFE,0,0
8387730,-72.85977,40.757438,COM2,NONRES,C2LN,NaN,NaN,11.3298,11.8298,Above DFE,0,0
8387731,-72.860131,40.757512,RES3A,RES,R3A3N,769249.32,384624.66,8.6568,9.1568,Under DFE,0,0
8387732,-72.860137,40.757829,RES3A,RES,R3A3B,680901.21,340450.6,9.1394,11.1394,Above DFE,0,0
8387733,-72.860179,40.757029,COM4,NONRES,C4LN,NaN,NaN,7.7697,8.2697,Under DFE,0,0
8387734,-72.860255,40.75623,RES1-1SWB,RES,R11B,235552.68,117776.34,4.7377,6.7377,Under DFE,0,0
8387735,-72.860237,40.756634,RES1-1SNB,RES,R11N,177462.14,88731.07,7.8538,9.3538,Under DFE,0,0
8387736,-72.859752,40.757788,RES1-1SWB,RES,R11B,186678.56,93339.28,10.0047,12.0047,Above DFE,0,0
8387737,-72.859767,40.757033,RES1-1SNB,RES,R11N,104689.35,52344.67,9.561,10.061,Above DFE,0,0
8387738,-72.859904,40.757281,RES1-1SNB,RES,R11N,90770.05,45385.02,8.3156,8.8156,Under DFE,0,0
8387739,-72.859763,40.75676,RES1-1SNB,RES,R11N,215261.67,107630.83,9.7591,10.2591,Above DFE,0,0
8387740,-72.860255,40.756748,RES1-1SWB,RES,R11B,297655.77,148827.88,9.4964,11.4964,Above DFE,0,0
8387741,-72.859784,40.757166,IND6,NONRES,I6LN,NaN,NaN,9.4424,9.9424,Under DFE,0,0
8387742,-72.859787,40.756612,RES1-1SNB,RES,R11N,108038.41,54019.21,10.0795,11.5795,Above DFE,0,0
8387743,-72.860294,40.756425,RES1-2SWB,RES,R12B,364210.33,182105.17,5.3274,7.3274,Under DFE,0,0
8387744,-72.859775,40.756425,RES1-1SNB,RES,R11N,208506.01,104253,9.5599,11.0599,Above DFE,0,0
8414321,-72.841312,40.757713,RES1-2SNB,RES,R12N,373468.7,186734.35,4.3374,5.8374,Under DFE,0,0
8414322,-72.841762,40.758259,RES1-1SWB,RES,R11B,210507.49,105253.75,6.4371,8.4371,Under DFE,0,0
8414323,-72.841341,40.75792,RES1-1SNB,RES,R11N,178164.17,89082.08,4.3206,5.8206,Under DFE,0,0
8414324,-72.841429,40.757456,RES1-1SNB,RES,R11N,115827.95,57913.98,4.1413,5.6413,Under DFE,0,0
8414325,-72.841466,40.758248,COM1,NONRES,C1LN,NaN,NaN,4.6093,5.1093,Under DFE,0,0
8414326,-72.841888,40.758939,RES1-1SWB,RES,R11B,241310.81,120655.4,4.7241,6.7241,Under DFE,0,0
8414327,-72.841611,40.758949,RES1-1SWB,RES,R11B,137083.06,68541.53,4.2958,6.2958,Under DFE,0,0
8414328,-72.841746,40.757719,RES1-1SNB,RES,R11N,221297.04,110648.52,4.5075,5.0075,Under DFE,0,0
8414329,-72.841502,40.759115,RES1-2SWB,RES,R12B,228003.91,114001.96,4.6936,6.6936,Under DFE,0,0
8414330,-72.841833,40.758609,RES1-1SWB,RES,R11B,201475.5,100737.75,5.2215,7.2215,Under DFE,0,0
8414331,-72.841789,40.757981,RES1-1SWB,RES,R11B,268012.68,134006.34,5.0132,7.0132,Under DFE,0,0
8414355,-72.844604,40.780089,RES1-2SWB,RES,R12B,359232.02,179616.01,25.6103,27.6103,Above DFE,0,0
8414356,-72.844206,40.77915,RES1-2SWB,RES,R12B,232977.77,116488.88,24.4599,26.4599,Above DFE,0,0
8414357,-72.843358,40.778883,RES1-1SWB,RES,R11B,449014.38,224507.19,23.2184,25.2184,Above DFE,0,0
8414358,-72.843126,40.778334,RES1-2SWB,RES,R12B,510749.3,255374.65,22.3774,24.3774,Above DFE,0,0
8414359,-72.843889,40.778434,RES1-2SWB,RES,R12B,357458.19,178729.09,23.0027,25.0027,Above DFE,0,0
8414360,-72.843976,40.780225,RES1-2SNB,RES,R12N,309153.93,154576.96,26.4864,27.9864,Above DFE,0,0
8414361,-72.843704,40.779648,RES1-1SWB,RES,R11B,309508.35,154754.17,25.135,27.135,Above DFE,0,0
8414362,-72.84479,40.780398,RES1-1SWB,RES,R11B,279670.31,139835.15,24.5444,26.5444,Above DFE,0,0
8414406,-72.845287,40.766819,RES1-1SNB,RES,R11N,177491.39,88745.7,16.5225,17.0225,Above DFE,0,0
8414407,-72.844489,40.767102,RES1-1SWB,RES,R11B,266756.79,133378.39,16.6203,18.6203,Above DFE,0,0
8414408,-72.845536,40.767086,RES1-2SNB,RES,R12N,221489.11,110744.56,17.3207,17.8207,Above DFE,0,0
8414409,-72.844591,40.767326,RES1-2SWB,RES,R12B,394844.95,197422.47,17.7325,19.7325,Above DFE,0,0
8414410,-72.84591,40.766704,RES1-2SWB,RES,R12B,334502.61,167251.3,16.4225,18.4225,Above DFE,0,0
8414411,-72.845097,40.767214,RES1-2SNB,RES,R12N,274561.24,137280.62,17.1887,18.6887,Above DFE,0,0
8414412,-72.845165,40.7669,RES1-2SNB,RES,R12N,109847.96,54923.98,16.6294,17.1294,Above DFE,0,0
8414413,-72.845518,40.766794,RES1-2SNB,RES,R12N,280724.97,140362.48,16.4626,16.9626,Above DFE,0,0
8414414,-72.845332,40.767147,RES1-1SWB,RES,R11B,174465.16,87232.58,16.7653,18.7653,Above DFE,0,0
8414415,-72.845702,40.766739,RES1-2SWB,RES,R12B,190055.88,95027.94,16.199,18.199,Above DFE,0,0
8414416,-72.846217,40.770103,RES3A,RES,R3A1B,667209.44,333604.72,19.1784,21.1784,Above DFE,0,0
8414417,-72.846941,40.770224,RES3A,RES,R3A3B,836112.69,418056.35,19.0436,21.0436,Above DFE,0,0
8414418,-72.847491,40.769767,RES3A,RES,R3A1B,706831.22,353415.61,17.8569,19.8569,Above DFE,0,0
8414419,-72.845968,40.770446,RES1-3SNB,RES,R13N,406755.53,203377.77,20.1906,20.6906,Above DFE,0,0
8414420,-72.847246,40.769847,RES1-1SNB,RES,R11N,163355.32,81677.66,18.1413,18.6413,Above DFE,0,0
8414421,-72.84653,40.770042,RES1-2SNB,RES,R12N,187023.29,93511.65,18.8259,19.3259,Above DFE,0,0
8414422,-72.847197,40.770178,RES1-1SNB,RES,R11N,125940.33,62970.17,18.1773,18.6773,Above DFE,0,0
8414423,-72.845838,40.770192,RES1-2SNB,RES,R12N,358535.81,179267.9,18.7053,19.2053,Above DFE,0,0
8414424,-72.846354,40.770366,RES1-1SWB,RES,R11B,336801.12,168400.56,20.4941,22.4941,Above DFE,0,0
8414425,-72.848107,40.762449,RES1-1SWB,RES,R11B,167026.5,83513.25,10.6307,12.6307,Above DFE,0,0
8414426,-72.847933,40.762057,RES1-2SWB,RES,R12B,259102.2,129551.1,10.8453,12.8453,Above DFE,0,0
8414427,-72.848444,40.763826,RES1-2SNB,RES,R12N,334649.31,167324.65,11.8375,12.3375,Above DFE,0,0
8414428,-72.847921,40.762926,RES1-1SNB,RES,R11N,235274.67,117637.34,11.2669,11.7669,Above DFE,0,0
8414429,-72.848214,40.763406,RES1-1SWB,RES,R11B,138759.35,69379.68,9.4899,11.4899,Above DFE,0,0
8414430,-72.847589,40.762169,RES1-2SWB,RES,R12B,347434.16,173717.08,11.6066,13.6066,Above DFE,0,0
8414431,-72.848352,40.762918,RES1-2SWB,RES,R12B,175123.12,87561.56,8.9877,10.9877,Above DFE,0,0
8414432,-72.848423,40.763109,RES1-2SNB,RES,R12N,179079.14,89539.57,9.1197,9.6197,Under DFE,0,0
8414433,-72.848257,40.762718,RES1-1SWB,RES,R11B,250947.94,125473.97,9.9723,11.9723,Above DFE,0,0
8414434,-72.84861,40.763575,RES1-1SWB,RES,R11B,196078.45,98039.23,8.2536,10.2536,Above DFE,0,0
8414435,-72.848514,40.763356,RES1-1SWB,RES,R11B,190552.18,95276.09,9.4466,11.4466,Above DFE,0,0
8414436,-72.84767,40.762391,RES1-1SWB,RES,R11B,170582.46,85291.23,11.5814,13.5814,Above DFE,0,0
8414437,-72.848083,40.763348,RES1-3SWB,RES,R13B,380501.33,190250.66,9.6086,11.6086,Above DFE,0,0
8414438,-72.848159,40.763589,RES1-2SNB,RES,R12N,291404.72,145702.36,9.5936,10.0936,Above DFE,0,0
8414439,-72.848018,40.763127,RES1-2SNB,RES,R12N,298118.71,149059.35,9.9409,10.4409,Above DFE,0,0
8414442,-72.848672,40.760365,RES1-2SNB,RES,R12N,228019.39,114009.7,3.9723,5.4723,Under DFE,0,0
8414443,-72.848463,40.759921,RES1-1SNB,RES,R11N,242484.36,121242.18,7.3526,7.8526,Under DFE,0,0
8414444,-72.849001,40.76021,RES1-1SNB,RES,R11N,153478.17,76739.09,3.4651,3.9651,Under DFE,0,0
8414445,-72.849232,40.76072,RES1-1SWB,RES,R11B,167744.31,83872.16,4.1755,6.1755,Under DFE,0,0
8414446,-72.848584,40.76015,RES1-1SNB,RES,R11N,158676.47,79338.24,5.6205,7.1205,Under DFE,0,0
8414447,-72.848771,40.760635,RES1-1SNB,RES,R11N,147153.26,73576.63,3.7352,4.2352,Under DFE,0,0
8414470,-72.85315,40.759296,COM4,NONRES,C4LN,NaN,NaN,10.8727,11.3727,Above DFE,0,0
8414471,-72.853007,40.758804,RES1-2SNB,RES,R12N,170419.4,85209.7,9.9833,10.4833,Above DFE,0,0
8414472,-72.853221,40.758939,RES1-2SNB,RES,R12N,155790.72,77895.36,10.0858,10.5858,Above DFE,0,0
8414473,-72.853343,40.759912,RES1-2SWB,RES,R12B,307372.74,153686.37,11.2998,13.2998,Above DFE,0,0
8414474,-72.85322,40.758748,RES1-1SWB,RES,R11B,349184.86,174592.43,10.6552,12.6552,Above DFE,0,0
8414475,-72.853713,40.760222,COM2,NONRES,C2LN,NaN,NaN,13.3631,13.8631,Above DFE,0,0
8414476,-72.853048,40.751494,RES3A,RES,R3A1B,691701.31,345850.65,2.9324,4.9324,Under DFE,0,0
8414477,-72.853028,40.751433,RES1-3SNB,RES,R13N,417689.62,208844.81,3.1845,3.6845,Under DFE,0,0
8414478,-72.853125,40.751645,RES1-1SWB,RES,R11B,228620.21,114310.11,3.4562,5.4562,Under DFE,0,0
8414479,-72.852952,40.752114,IND6,NONRES,I6LN,NaN,NaN,5.9702,6.4702,Under DFE,0,0
8414480,-72.853174,40.751831,COM1,NONRES,C1LN,363482.79,363482.79,4.9749,5.4749,Under DFE,0,0
8414481,-72.854497,40.748265,RES3A,RES,R3A1N,695254.98,347627.49,3.3436,3.8436,Under DFE,0,0
8414482,-72.854575,40.747836,RES1-1SNB,RES,R11N,185487.9,92743.95,2.55,4.05,Under DFE,0,0
8414483,-72.854161,40.748108,RES1-1SWB,RES,R11B,157449.24,78724.62,2.431,4.431,Under DFE,0,0
8414484,-72.85393,40.748201,RES1-2SWB,RES,R12B,287336.27,143668.13,3.0868,5.0868,Under DFE,0,0
8414485,-72.854395,40.747855,RES1-1SWB,RES,R11B,198682.2,99341.1,2.4675,4.4675,Under DFE,0,0
8414486,-72.853995,40.748349,RES1-1SNB,RES,R11N,176231.63,88115.82,2.5584,3.0584,Under DFE,0,0
8414487,-72.855164,40.757574,RES1-1SWB,RES,R11B,280146.2,140073.1,9.1,11.1,Above DFE,0,0
8414488,-72.85511,40.757464,RES1-1SWB,RES,R11B,169976.7,84988.35,9.09,11.09,Above DFE,0,0
8414489,-72.855577,40.757675,RES1-1SNB,RES,R11N,135300.35,67650.18,9.8265,11.3265,Above DFE,0,0
8414490,-72.855229,40.757773,RES1-2SNB,RES,R12N,180500.27,90250.13,9.6225,11.1225,Above DFE,0,0
8414491,-72.855755,40.757382,RES1-1SNB,RES,R11N,161871.2,80935.6,10.3587,11.8587,Above DFE,0,0
8414492,-72.855816,40.750093,RES1-1SNB,RES,R11N,182134.03,91067.02,3.0674,4.5674,Under DFE,0,0
8414493,-72.855206,40.750132,RES1-1SWB,RES,R11B,282948.87,141474.44,2.7698,4.7698,Under DFE,0,0
8414494,-72.855559,40.750102,RES1-1SWB,RES,R11B,185224.53,92612.26,2.6559,4.6559,Under DFE,0,0
8414495,-72.854824,40.750371,RES1-1SWB,RES,R11B,281279.71,140639.86,2.8299,4.8299,Under DFE,0,0
8414496,-72.854554,40.750321,RES1-1SNB,RES,R11N,215285.27,107642.63,2.8924,3.3924,Under DFE,0,0
8414497,-72.856131,40.750455,RES1-1SWB,RES,R11B,218931.36,109465.68,3.7435,5.7435,Under DFE,0,0
8414498,-72.855045,40.750171,RES1-2SNB,RES,R12N,278084.12,139042.06,2.8829,3.3829,Under DFE,0,0
8414499,-72.854052,40.750186,RES1-1SWB,RES,R11B,285119.02,142559.51,2.6916,4.6916,Under DFE,0,0
8414500,-72.856031,40.750136,RES1-1SWB,RES,R11B,258661.01,129330.5,3.3022,5.3022,Under DFE,0,0
8414501,-72.855199,40.750419,COM3,NONRES,C3LN,NaN,NaN,2.8028,3.3028,Under DFE,0,0
8414502,-72.854364,40.750124,COM4,NONRES,C4LN,NaN,NaN,3.0475,3.5475,Under DFE,0,0
8414503,-72.854284,40.750386,RES1-1SNB,RES,R11N,230952.55,115476.27,3.0173,3.5173,Under DFE,0,0
8414504,-72.855391,40.750114,RES1-1SWB,RES,R11B,230587.91,115293.95,2.6969,4.6969,Under DFE,0,0
8414505,-72.855477,40.750482,RES1-2SNB,RES,R12N,274764.51,137382.26,2.7793,3.2793,Under DFE,0,0
8414506,-72.854021,40.750471,RES1-1SWB,RES,R11B,257223.33,128611.66,2.6742,4.6742,Under DFE,0,0
8414507,-72.855744,40.750417,RES1-2SNB,RES,R12N,329470.66,164735.33,5.691,6.191,Under DFE,0,0
8414614,-72.830058,40.763079,RES1-1SNB,RES,R11N,120997.43,60498.71,6.3889,6.8889,Under DFE,0,0
8414615,-72.830769,40.7629,RES1-3SWB,RES,R13B,497631.15,248815.57,7.5301,9.5301,Under DFE,0,0
8414616,-72.830289,40.763131,RES1-2SNB,RES,R12N,269692.15,134846.07,6.6728,8.1728,Under DFE,0,0
8414617,-72.829679,40.763523,RES1-1SWB,RES,R11B,248387.85,124193.92,8.1079,10.1079,Above DFE,0,0
8414618,-72.830581,40.763281,RES1-2SNB,RES,R12N,258471.09,129235.54,6.0126,6.5126,Under DFE,0,0
8414619,-72.831147,40.763081,RES1-3SWB,RES,R13B,386767.76,193383.88,7.5043,9.5043,Under DFE,0,0
8414620,-72.830292,40.763322,RES1-1SWB,RES,R11B,250915.46,125457.73,6.7268,8.7268,Under DFE,0,0
8414643,-72.831099,40.758805,RES3A,RES,R3A3N,888011.19,444005.59,2.0738,3.5738,Under DFE,0,0
8414644,-72.831315,40.75927,RES1-2SNB,RES,R12N,235819.62,117909.81,4.4455,4.9455,Under DFE,0,0
8414645,-72.834031,40.762017,RES1-1SWB,RES,R11B,131076.02,65538.01,4.1537,6.1537,Under DFE,0,0
8414646,-72.833887,40.761944,RES1-1SNB,RES,R11N,212468.44,106234.22,4.9881,5.4881,Under DFE,0,0
8414647,-72.834075,40.762341,RES1-2SNB,RES,R12N,260923.46,130461.73,4.3284,4.8284,Under DFE,0,0
8414648,-72.834119,40.761356,RES1-1SWB,RES,R11B,162449.99,81225,2.338,4.338,Under DFE,0,0
8414649,-72.83474,40.762871,RES1-1SWB,RES,R11B,357875.01,178937.5,4.6468,6.6468,Under DFE,0,0
8414756,-72.840017,40.762301,RES1-1SNB,RES,R11N,216811.27,108405.63,11.5672,13.0672,Above DFE,0,0
8414757,-72.839885,40.761974,RES1-2SNB,RES,R12N,265166.12,132583.06,9.8949,11.3949,Above DFE,0,0
8414758,-72.840355,40.763053,RES1-2SWB,RES,R12B,80110.64,40055.32,11.6989,13.6989,Above DFE,0,0
8414759,-72.840197,40.763499,RES1-1SNB,RES,R11N,135969.16,67984.58,11.3059,12.8059,Above DFE,0,0
8414760,-72.840408,40.778861,RES1-2SWB,RES,R12B,481054.88,240527.44,21.1011,23.1011,Above DFE,0,0
8414761,-72.840612,40.77919,RES1-1SNB,RES,R11N,138024.85,69012.43,21.3296,22.8296,Above DFE,0,0
8414762,-72.840943,40.779111,RES1-1SNB,RES,R11N,176414.77,88207.39,22.4057,23.9057,Above DFE,0,0
8414763,-72.840976,40.779253,RES1-2SWB,RES,R12B,329610.05,164805.02,22.4639,24.4639,Above DFE,0,0
8414764,-72.840848,40.779995,RES1-2SWB,RES,R12B,415014.44,207507.22,23.4585,25.4585,Above DFE,0,0
8414765,-72.841338,40.780109,RES1-1SWB,RES,R11B,237642.76,118821.38,23.9555,25.9555,Above DFE,0,0
8414766,-72.83984,40.77935,RES1-1SWB,RES,R11B,336483.03,168241.52,21.3066,23.3066,Above DFE,0,0
8414767,-72.840041,40.779824,RES1-1SWB,RES,R11B,211666.73,105833.37,21.9506,23.9506,Above DFE,0,0
8414768,-72.841058,40.77938,RES1-2SWB,RES,R12B,426070.77,213035.39,22.8587,24.8587,Above DFE,0,0
8414769,-72.83968,40.77894,RES1-3SNB,RES,R13N,351301.06,175650.53,20.4383,20.9383,Above DFE,0,0
8414770,-72.839975,40.779584,RES1-2SWB,RES,R12B,363240.48,181620.24,22.4037,24.4037,Above DFE,0,0
8414771,-72.840046,40.778849,RES1-2SWB,RES,R12B,243724.8,121862.4,20.8841,22.8841,Above DFE,0,0
8414772,-72.839701,40.779143,RES1-2SWB,RES,R12B,285794.77,142897.38,19.9796,21.9796,Above DFE,0,0
8414773,-72.841281,40.779817,RES1-1SWB,RES,R11B,221025.81,110512.9,22.9526,24.9526,Above DFE,0,0
8414774,-72.841127,40.779568,RES1-1SNB,RES,R11N,185948.93,92974.46,23.2181,23.7181,Above DFE,0,0
